Date,Coinbase,Exmo,Binance,ln(coinbase),ln(exmo),ln(binance),return coinbase,return exmo,return binance,,ln(coinbase),e,return coinbase,h,ln(exmo),f,return exmo,i,ln(binance),g,return binance,j
2018/10/5,6622.48,6664.8,6635.65,8.798225201,8.804595225,8.800211907,0.69383429,0.5997121,0.632833131,,,,,,,,,,,,,
2018/10/4,6576.69,6624.95,6593.79,8.791286858,8.798598104,8.793883576,1.133102018,0.511346737,1.278884079,,,,,,,,,,,,,
2018/10/3,6502.59,6591.16,6510,8.779955838,8.793484636,8.781094735,-0.819535489,-0.275595587,-0.242256246,,,,,,,,,,,,,
2018/10/2,6556.1,6609.35,6525.79,8.788151193,8.796240592,8.783517298,-0.509976976,-0.161005678,-1.306517588,,,,,,,,,,,,,
2018/10/1,6589.62,6620,6611.61,8.793250963,8.797850649,8.796582474,-0.543921288,-0.070971788,-0.226013038,,,,,,,,,,,,,
2018/9/30,6625.56,6624.7,6626.57,8.798690176,8.798560367,8.798842604,0.356832196,0.089100319,0.456631122,,,,,,,,,,,,,
2018/9/29,6601.96,6618.8,6596.38,8.795121854,8.797669364,8.794276293,-0.636718344,-0.470277003,-0.577435139,,,,,,,,,,,,,
2018/9/28,6644.13,6650,6634.58,8.801489037,8.802372134,8.800050644,-0.489758412,-0.450113288,-0.818845574,,,,,,,,,,,,,
2018/9/27,6676.75,6680,6689.13,8.806386621,8.806873267,8.8082391,2.759869209,3.302438127,3.40622473,,,,,,,,,,,,,
2018/9/26,6495,6463,6465.12,8.778787929,8.773848885,8.774176853,0.749995595,0.201347547,0.272291083,,,,,,,,,,,,,
2018/9/25,6446.47,6450,6447.54,8.771287973,8.77183541,8.771453942,-2.284125838,-1.995461453,-2.054730652,,,,,,,,,,,,,
2018/9/24,6595.41,6580,6581.39,8.794129232,8.791790024,8.792001248,-1.731888375,-1.433445895,-1.905487473,,,,,,,,,,,,,
2018/9/23,6710.63,6675,6708,8.811448115,8.806124483,8.811056123,-0.16899177,-0.629624187,-0.224107665,,,,,,,,,,,,,
2018/9/22,6721.98,6717.16,6723.05,8.813138033,8.812420725,8.8132972,-0.192763194,0.294904102,-0.533598852,,,,,,,,,,,,,
2018/9/21,6734.95,6697.38,6759.02,8.815065665,8.809471684,8.818633188,3.248662477,2.775655769,4.030725948,,,,,,,,,,,,,
2018/9/20,6519.67,6514.04,6492,8.78257904,8.781715126,8.778325929,1.875392182,1.368539869,1.554065035,,,,,,,,,,,,,
2018/9/19,6398.54,6425.5,6391.89,8.763825118,8.768029728,8.762785278,0.426630895,0.600977419,0.871132459,,,,,,,,,,,,,
2018/9/18,6371.3,6387,6336.45,8.759558809,8.762019954,8.754073954,1.424248537,0.849061705,1.394683294,,,,,,,,,,,,,
2018/9/17,6281.2,6333,6248.69,8.745316324,8.753529337,8.740127121,-3.688072201,-3.018561882,-4.019927019,,,,,,,,,,,,,
2018/9/16,6517.18,6527.08,6505,8.782197046,8.783714955,8.780326391,-0.39845754,-0.044726693,-0.152995892,,,,,,,,,,,,,
2018/9/15,6543.2,6530,6514.96,8.786181621,8.784162222,8.78185635,0.46706902,0.188539032,0.590075752,,,,,,,,,,,,,
2018/9/14,6512.71,6517.7,6476.63,8.781510931,8.782276832,8.775955592,-0.070606188,-0.035282297,-0.165843785,,,,,,,,,,,,,
2018/9/13,6517.31,6520,6487.38,8.782216993,8.782629655,8.77761403,2.572347682,1.498907766,2.319767207,,,,,,,,,,,,,
2018/9/12,6351.8,6423,6338.62,8.756493516,8.767640577,8.754416358,0.482917375,0.358730791,0.691970881,,,,,,,,,,,,,
2018/9/11,6321.2,6400,6294.91,8.751664343,8.764053269,8.747496649,-0.134377812,-0.450079372,-0.271121321,,,,,,,,,,,,,
2018/9/10,6329.7,6428.87,6312,8.753008121,8.768554063,8.750207863,0.456670965,0.384944339,0.974152819,,,,,,,,,,,,,
2018/9/9,6300.86,6404.17,6250.81,8.748441411,8.76470462,8.740466334,1.195527234,0.918610545,1.057596546,,,,,,,,,,,,,
2018/9/8,6225.98,6345.61,6185.05,8.736486139,8.755518514,8.729890369,-3.799228691,-2.865902187,-3.346578255,,,,,,,,,,,,,
2018/9/7,6467.07,6530.1,6395.54,8.774478426,8.784177536,8.763356151,-0.955668295,-0.913109141,-1.866135299,,,,,,,,,,,,,
2018/9/6,6529.17,6590,6516.01,8.784035109,8.793308627,8.782017504,-3.958781459,-2.465560091,-2.784530097,,,,,,,,,,,,,
2018/9/5,6792.83,6754.5,6700,8.823622923,8.817964228,8.809862805,-8.041780665,-8.42423532,-9.38246808,,,,,,,,,,,,,
2018/9/4,7361.66,7348.17,7359.06,8.90404073,8.902206582,8.903687486,1.389735752,1.206596417,1.313648689,,,,,,,,,,,,,
2018/9/3,7260.06,7260.04,7263.02,8.890143372,8.890140617,8.890550999,-0.174226861,-0.259166576,-0.535393242,,,,,,,,,,,,,
2018/9/2,7272.72,7278.88,7302.01,8.891885641,8.892732283,8.895904932,1.098727558,1.312067322,1.406723781,,,,,,,,,,,,,
2018/9/1,7193.25,7184,7200.01,8.880898365,8.87961161,8.881837694,2.187872522,2.451862995,2.65721182,,,,,,,,,,,,,
2018/8/31,7037.58,7010,7011.21,8.85901964,8.85509298,8.855265576,0.846905812,0.585878399,0.376821049,,,,,,,,,,,,,
2018/8/30,6978.23,6969.05,6984.84,8.850550582,8.849234196,8.851497365,-0.982939583,-0.620109344,-0.661814651,,,,,,,,,,,,,
2018/8/29,7047.16,7012.4,7031.22,8.860379978,8.855435289,8.858115512,-0.694600429,-0.422357058,-0.636408895,,,,,,,,,,,,,
2018/8/28,7096.28,7042.08,7076.11,8.867325982,8.85965886,8.864479601,3.027785985,2.629818536,2.395151948,,,,,,,,,,,,,
2018/8/27,6884.64,6859.3,6908.64,8.837048122,8.833360675,8.840528081,2.61023214,2.325909186,3.06652758,,,,,,,,,,,,,
2018/8/26,6707.26,6701.6,6700,8.810945801,8.810101583,8.809862805,-0.83041504,-0.719620103,-0.500833286,,,,,,,,,,,,,
2018/8/25,6763.19,6750,6733.64,8.819249951,8.817297784,8.814871138,0.64124701,0.749468176,0.775239286,,,,,,,,,,,,,
2018/8/24,6719.96,6699.6,6681.64,8.812837481,8.809803102,8.807118745,2.792821789,2.494892939,2.372098062,,,,,,,,,,,,,
2018/8/23,6534.88,6534.52,6525.01,8.784909263,8.784854173,8.783397765,2.450169388,1.572008262,2.547418111,,,,,,,,,,,,,
2018/8/22,6376.71,6432.6,6360.89,8.760407569,8.76913409,8.757923584,-1.741915892,-0.738027876,-1.85522057,,,,,,,,,,,,,
2018/8/21,6488.76,6480.25,6480,8.777826728,8.776514369,8.776475789,2.816876342,2.42332451,3.536494631,,,,,,,,,,,,,
2018/8/20,6308.53,6325.1,6254.84,8.749657965,8.752281124,8.741110843,-3.083290143,-2.727633214,-3.49837008,,,,,,,,,,,,,
2018/8/19,6506.07,6500,6477.53,8.780490866,8.779557456,8.776094544,1.273197125,1.419254711,1.392429627,,,,,,,,,,,,,
2018/8/18,6423.76,6408.4,6387.96,8.767758895,8.765364909,8.762170248,-2.412686939,-2.128731959,-3.030191486,,,,,,,,,,,,,
2018/8/17,6580.63,6546.28,6584.49,8.791885764,8.786652228,8.792472162,3.808329293,3.834731598,4.230390779,,,,,,,,,,,,,
2018/8/16,6334.73,6300,6311.75,8.753802471,8.748304912,8.750168255,0.41460918,0.581528876,0.708967419,,,,,,,,,,,,,
2018/8/15,6308.52,6263.47,6267.16,8.74965638,8.742489624,8.74307858,1.739858394,0.167299605,1.26984406,,,,,,,,,,,,,
2018/8/14,6199.71,6253,6188.08,8.732257796,8.740816628,8.73038014,-1.566132794,-1.809375227,-0.937243228,,,,,,,,,,,,,
2018/8/13,6297.57,6367.17,6246.35,8.747919124,8.75891038,8.739752572,-0.398090581,2.727377377,2.743677476,,,,,,,,,,,,,
2018/8/12,6322.69,6195.86,6077.3,8.751900029,8.731636606,8.712315797,0.427312469,0,0,,,,,,,,,,,,,
2018/8/11,6295.73,6195.86,6077.3,8.747626905,8.731636606,8.712315797,1.779150871,-0.038082698,-1.091710505,,,,,,,,,,,,,
2018/8/10,6184.71,6198.22,6144.01,8.729835396,8.732017433,8.723232902,-6.016427269,-5.960540405,-6.089716006,,,,,,,,,,,,,
2018/8/9,6568.23,6578.9,6529.79,8.789999669,8.791622837,8.784130062,4.077454501,4.108233028,3.820894146,,,,,,,,,,,,,
2018/8/8,6305.8,6314.1,6285,8.749225124,8.750540507,8.745921121,-6.853477552,-6.782337524,-6.693124102,,,,,,,,,,,,,
2018/8/7,6753.12,6757.2,6720.06,8.817759899,8.818363882,8.812852362,-2.899599853,-2.539549987,-3.145801506,,,,,,,,,,,,,
2018/8/6,6951.8,6931,6934.82,8.846755898,8.843759382,8.844310377,-1.664484502,-1.74588801,-1.280480795,,,,,,,,,,,,,
2018/8/5,7068.48,7053.07,7024.19,8.863400743,8.861218262,8.857115185,0.505343479,-0.041958736,0.204502983,,,,,,,,,,,,,
2018/8/4,7032.85,7056.03,7009.84,8.858347308,8.861637849,8.855070155,-5.552450309,-4.985703714,-5.669974693,,,,,,,,,,,,,
2018/8/3,7434.39,7416.74,7418.78,8.913871811,8.911494887,8.911769902,-1.769997827,-2.00782244,-1.431053517,,,,,,,,,,,,,
2018/8/2,7567.15,7567.16,7525.71,8.931571789,8.931573111,8.926080437,-0.760400871,-0.564533994,-1.135349623,,,,,,,,,,,,,
2018/8/1,7624.91,7610,7611.64,8.939175798,8.937218451,8.937433934,-2.019237272,-1.947792436,-1.555051127,,,,,,,,,,,,,
2018/7/31,7780.44,7759.68,7730.93,8.959368171,8.956696375,8.952984445,-5.013793674,-5.31702819,-5.571943212,,,,,,,,,,,,,
2018/7/30,8180.48,8183.43,8173.92,9.009506108,9.009866657,9.008703877,-0.463201498,0.041922752,-0.452612076,,,,,,,,,,,,,
2018/7/29,8218.46,8180,8211,9.014138123,9.00944743,9.013229998,0.320646491,-0.353896275,-0.170844113,,,,,,,,,,,,,
2018/7/28,8192.15,8209,8225.04,9.010931658,9.012986392,9.014938439,0.331842751,0.826772968,0.444388042,,,,,,,,,,,,,
2018/7/27,8165.01,8141.41,8188.57,9.00761323,9.004718663,9.010494558,2.64873001,2.055142657,3.334807362,,,,,,,,,,,,,
2018/7/26,7951.58,7975.8,7920,8.98112593,8.984167236,8.977146485,-2.849141177,-1.532740543,-3.176779535,,,,,,,,,,,,,
2018/7/25,8181.39,8098.99,8175.64,9.009617342,8.999494642,9.00891428,-2.925476277,-3.153005147,-2.674407925,,,,,,,,,,,,,
2018/7/24,8424.27,8358.42,8397.24,9.038872105,9.031024693,9.035658359,8.845467952,7.678762627,8.395789593,,,,,,,,,,,,,
2018/7/23,7711.11,7740.62,7721.01,8.950417425,8.954237067,8.951700463,3.868661366,4.421831076,4.31694863,,,,,,,,,,,,,
2018/7/22,7418.49,7405.8,7394.79,8.911730811,8.910018756,8.908530977,-0.010783284,-0.00810143,-0.053942356,,,,,,,,,,,,,
2018/7/21,7419.29,7406.4,7398.78,8.911838644,8.91009977,8.909070401,0.882130509,0.246577245,0.831284802,,,,,,,,,,,,,
2018/7/20,7354.13,7388.16,7337.53,8.903017339,8.907633998,8.900757553,-1.521250254,-0.525675414,-1.738523388,,,,,,,,,,,,,
2018/7/19,7466.86,7427.1,7466.21,8.918229842,8.912890752,8.918142787,1.295102765,1.112927815,1.135644956,,,,,,,,,,,,,
2018/7/18,7370.78,7344.9,7381.9,8.905278814,8.901761474,8.906786337,0.677114068,0.641955929,0.877051802,,,,,,,,,,,,,
2018/7/17,7321.04,7297.9,7317.44,8.898507673,8.895341915,8.898015819,8.243285924,8.921743125,8.46739978,,,,,,,,,,,,,
2018/7/16,6741.75,6675,6723.35,8.816074814,8.806124483,8.813341821,5.834776316,4.69267329,5.665782588,,,,,,,,,,,,,
2018/7/15,6359.64,6369,6353.01,8.757727051,8.75919775,8.756683995,1.321981683,1.407249091,1.602890327,,,,,,,,,,,,,
2018/7/14,6276.12,6280,6251.99,8.744507234,8.745125259,8.740655092,0.60843216,0.242171981,0.600327795,,,,,,,,,,,,,
2018/7/13,6238.05,6264.81,6214.57,8.738422913,8.74270354,8.734651814,0.148233022,-0.452142471,-0.577612447,,,,,,,,,,,,,
2018/7/12,6228.81,6293.2,6250.57,8.736940582,8.747224964,8.740427939,-2.628578276,-1.889335879,-2.019288417,,,,,,,,,,,,,
2018/7/11,6394.71,6413.23,6378.07,8.763226365,8.766118323,8.760620823,1.017874884,0.638060241,1.280650687,,,,,,,,,,,,,
2018/7/10,6329.95,6372.44,6296.91,8.753047616,8.759737721,8.747814316,-6.302719791,-4.943828167,-5.637871533,,,,,,,,,,,,,
2018/7/9,6741.75,6695.4,6662.12,8.816074814,8.809176002,8.804193031,-0.475450431,-0.28486436,-0.747411552,,,,,,,,,,,,,
2018/7/8,6773.88,6714.5,6712.1,8.820829318,8.812024646,8.811667147,-1.218578026,-0.562714925,-0.666417693,,,,,,,,,,,,,
2018/7/7,6856.93,6752.39,6756.98,8.833015099,8.817651795,8.818331324,2.711535977,1.866583938,2.202567427,,,,,,,,,,,,,
2018/7/6,6673.5,6627.52,6609.78,8.805899739,8.798985956,8.796305649,0.51620229,0.646671423,1.226594611,,,,,,,,,,,,,
2018/7/5,6639.14,6584.8,6529.2,8.800737716,8.792519242,8.784039703,0.628406903,-0.355793227,-0.881054907,,,,,,,,,,,,,
2018/7/4,6597.55,6608.27,6586.98,8.794453647,8.796077174,8.792850252,1.035421381,1.182460352,1.116275892,,,,,,,,,,,,,
2018/7/3,6529.59,6530.59,6513.86,8.784099433,8.78425257,8.781687493,-1.287167501,-0.450855531,-1.545142191,,,,,,,,,,,,,
2018/7/2,6614.18,6560.1,6615.29,8.796971108,8.788761126,8.797138915,3.513592195,3.650529834,3.985695717,,,,,,,,,,,,,
2018/7/1,6385.82,6324.94,6356.81,8.761835186,8.752255827,8.757281958,-0.28428879,-0.529195208,-0.521854375,,,,,,,,,,,,,
2018/6/30,6404,6358.5,6390.07,8.764678074,8.757547779,8.762500502,2.942623764,1.269962845,3.053147105,,,,,,,,,,,,,
2018/6/29,6218.3,6278.26,6197.92,8.735251836,8.744848151,8.731969031,5.196132565,5.425306497,5.70919801,,,,,,,,,,,,,
2018/6/28,5903.44,5946.72,5853.98,8.683290511,8.690595086,8.674877051,-4.207552803,-3.07463834,-4.668127597,,,,,,,,,,,,,
2018/6/27,6157.13,6132.4,6133.73,8.725366039,8.721341469,8.721558327,1.036023241,-0.371106256,1.031595013,,,,,,,,,,,,,
2018/6/26,6093.67,6155.2,6070.78,8.715005806,8.725052532,8.711242377,-2.519972767,-2.886201375,-2.941431492,,,,,,,,,,,,,
2018/6/25,6249.18,6335.44,6252,8.740205534,8.753914546,8.740656692,1.222805339,0.608911338,1.857027755,,,,,,,,,,,,,
2018/6/24,6173.23,6296.98,6136.97,8.727977481,8.747825432,8.722086414,0.174290782,-0.206552317,-0.211769477,,,,,,,,,,,,,
2018/6/23,6162.48,6310,6149.98,8.726234573,8.749890956,8.724204109,1.286787415,1.429664036,1.721734571,,,,,,,,,,,,,
2018/6/22,6083.69,6220.43,6045,8.713366699,8.735594315,8.706986763,-10.09250901,-7.471615118,-10.56840365,,,,,,,,,,,,,
2018/6/21,6729.74,6703,6718.84,8.814291789,8.810310466,8.8126708,-0.693161296,-0.312802817,-0.63307173,,,,,,,,,,,,,
2018/6/20,6776.55,6724,6761.51,8.821223402,8.813438495,8.819001517,0.097589863,-0.384447441,0.300680386,,,,,,,,,,,,,
2018/6/19,6769.94,6749.9,6741.21,8.820247503,8.817282969,8.815994713,0.520114081,-0.430190849,0.427393325,,,,,,,,,,,,,
2018/6/18,6734.82,6779,6712.46,8.815046362,8.821584877,8.81172078,3.560122054,2.453817696,3.994583692,,,,,,,,,,,,,
2018/6/17,6499.27,6614.68,6449.61,8.779445142,8.7970467,8.771774943,-0.779961393,-0.45807951,-0.531485549,,,,,,,,,,,,,
2018/6/16,6550.16,6645.05,6483.98,8.787244756,8.801627496,8.777089798,1.438971099,1.085622709,1.477240976,,,,,,,,,,,,,
2018/6/15,6456.58,6573.3,6388.9,8.772855045,8.790771268,8.762317389,-3.332187153,-2.028485446,-3.794424886,,,,,,,,,,,,,
2018/6/14,6675.35,6708,6635.98,8.806176916,8.811056123,8.800261637,4.998257262,4.335327143,5.3103414,,,,,,,,,,,,,
2018/6/13,6349.9,6423.4,6292.78,8.756194344,8.767702852,8.747158223,-3.59542789,-4.2771707,-3.700399883,,,,,,,,,,,,,
2018/6/12,6582.36,6704.1,6530,8.792148623,8.810474559,8.784162222,-4.813046394,-3.977934259,-5.104824139,,,,,,,,,,,,,
2018/6/11,6906.92,6976.16,6872,8.840279087,8.850253901,8.835210464,1.765919399,1.301551834,1.569440126,,,,,,,,,,,,,
2018/6/10,6786.02,6885.95,6764.99,8.822619893,8.837238383,8.819516062,-10.42933419,-8.776117388,-10.20389621,,,,,,,,,,,,,
2018/6/9,7531.98,7517.58,7491.73,8.926913234,8.924999557,8.921555024,-1.226387518,-1.635356725,-1.480103097,,,,,,,,,,,,,
2018/6/8,7624.92,7641.53,7603.44,8.93917711,8.941353124,8.936356055,-0.69685236,0.165155616,-1.146043932,,,,,,,,,,,,,
2018/6/7,7678.24,7628.92,7691.08,8.946145633,8.939701568,8.947816495,0.316458024,0.314036304,0.420067954,,,,,,,,,,,,,
2018/6/6,7653.98,7605,7658.84,8.942981053,8.936561205,8.943615815,0.264525846,0.627871002,0.442821376,,,,,,,,,,,,,
2018/6/5,7633.76,7557.4,7625,8.940335795,8.930282495,8.939187601,1.575002042,0.844186269,1.826413924,,,,,,,,,,,,,
2018/6/4,7514.47,7493.87,7487,8.924585774,8.921840632,8.920923462,-2.701625183,-1.845848267,-2.990238092,,,,,,,,,,,,,
2018/6/3,7720.25,7633.48,7714.26,8.951602026,8.940299115,8.950825843,0.9997675,0.652944238,0.96690343,,,,,,,,,,,,,
2018/6/2,7643.45,7583.8,7640.03,8.941604351,8.933769672,8.941156809,1.343460071,1.350623816,1.570109242,,,,,,,,,,,,,
2018/6/1,7541.45,7482.06,7521.01,8.92816975,8.920263434,8.925455716,0.628908629,0.442835995,0.479808358,,,,,,,,,,,,,
2018/5/31,7494.17,7449,7485.01,8.921880664,8.915835074,8.920657633,1.176469156,0.914356817,1.467629063,,,,,,,,,,,,,
2018/5/30,7406.52,7381.2,7375.96,8.910115972,8.906691506,8.905981342,-0.88809659,-0.70134988,-1.150225827,,,,,,,,,,,,,
2018/5/29,7472.59,7433.15,7461.29,8.918996938,8.913705005,8.917483601,4.609066533,2.833329006,4.977439246,,,,,,,,,,,,,
2018/5/28,7135.99,7225.5,7099,8.872906273,8.885371715,8.867709208,-3.202516342,-2.747864379,-3.324730192,,,,,,,,,,,,,
2018/5/27,7368.22,7426.8,7338.99,8.904931436,8.912850359,8.90095651,0.167616396,0.156582914,0.068561539,,,,,,,,,,,,,
2018/5/26,7355.88,7415.18,7333.96,8.903255272,8.911284529,8.900270895,-1.675151499,-1.843676833,-1.663757298,,,,,,,,,,,,,
2018/5/25,7480.14,7553.16,7457,8.920006787,8.929721298,8.916908468,-1.422956046,-0.443069551,-1.570148296,,,,,,,,,,,,,
2018/5/24,7587.34,7586.7,7575.01,8.934236348,8.934151993,8.932609951,0.389828003,0.177309221,0.969168478,,,,,,,,,,,,,
2018/5/23,7557.82,7573.26,7501.95,8.930338068,8.932378901,8.922918266,-6.20676629,-6.390153837,-6.141320373,,,,,,,,,,,,,
2018/5/22,8041.78,8073,7977.11,8.992405731,8.996280439,8.984331469,-4.583941684,-3.496317054,-4.941968443,,,,,,,,,,,,,
2018/5/21,8418.99,8360.25,8381.24,9.038245148,9.03124361,9.033751154,-1.113390476,-1.304217771,-1.723937936,,,,,,,,,,,,,
2018/5/20,8513.25,8470,8526.98,9.049379052,9.044285788,9.050990533,3.175244959,3.251831305,3.502527114,,,,,,,,,,,,,
2018/5/19,8247.18,8199,8233.49,9.017626603,9.011767475,9.015965262,-0.045944546,0.015002955,-0.076730228,,,,,,,,,,,,,
2018/5/18,8250.97,8197.77,8239.81,9.018086048,9.011617445,9.016732564,1.916818806,0.882659573,2.436662666,,,,,,,,,,,,,
2018/5/17,8094.32,8125.73,8041.46,8.99891786,9.002790849,8.992365938,-3.335150865,-2.228443794,-3.525279743,,,,,,,,,,,,,
2018/5/16,8368.83,8308.84,8330,9.032269369,9.025075287,9.027618735,-1.677250515,-1.461554415,-1.572209612,,,,,,,,,,,,,
2018/5/15,8510.38,8431.17,8462,9.049041874,9.039690831,9.043340831,-2.396445594,-1.768482388,-2.351477721,,,,,,,,,,,,,
2018/5/14,8716.79,8581.6,8663.34,9.07300633,9.057375655,9.066855608,-0.081991985,-2.083805126,-0.188778846,,,,,,,,,,,,,
2018/5/13,8723.94,8762.3,8679.71,9.07382625,9.078213707,9.068743397,2.542967854,1.776642414,2.493706307,,,,,,,,,,,,,
2018/5/12,8504.89,8608,8465.94,9.048396571,9.060447282,9.043806334,0.748245888,0.304715646,0.781934905,,,,,,,,,,,,,
2018/5/11,8441.49,8581.81,8400,9.040914112,9.057400126,9.035986985,-6.893608685,-5.568567713,-6.923728606,,,,,,,,,,,,,
2018/5/10,9043.94,9073.25,9002.2,9.109850199,9.113085803,9.105224271,-3.062334813,-2.39771748,-3.362009938,,,,,,,,,,,,,
2018/5/9,9325.18,9293.43,9310,9.140473547,9.137062978,9.13884437,0.97371459,0.793266132,1.362625171,,,,,,,,,,,,,
2018/5/8,9234.82,9220,9184,9.130736401,9.129130317,9.125218119,-1.485316026,-2.06104333,-1.951649632,,,,,,,,,,,,,
2018/5/7,9373.01,9412,9365,9.145589562,9.14974075,9.144734615,-2.962091835,-1.56022562,-3.09118226,,,,,,,,,,,,,
2018/5/6,9654.8,9560,9659.01,9.17521048,9.165343006,9.175646437,-2.084332323,-0.199591479,-2.100060736,,,,,,,,,,,,,
2018/5/5,9858.15,9579.1,9864,9.196053803,9.167338921,9.196647045,1.609429128,1.0167285,1.532465138,,,,,,,,,,,,,
2018/5/4,9700.76,9482.2,9713.99,9.179959512,9.157171636,9.181322393,-0.443311009,-0.130159292,-0.370017053,,,,,,,,,,,,,
2018/5/3,9743.86,9494.55,9750,9.184392622,9.158473229,9.185022564,5.353711335,3.543518518,5.287727427,,,,,,,,,,,,,
2018/5/2,9235.92,9164,9247.84,9.130855509,9.123038044,9.13214529,1.273898413,1.273902578,1.925458462,,,,,,,,,,,,,
2018/5/1,9119.01,9048,9071.48,9.118116525,9.110299018,9.112890705,-1.324016213,-2.650783238,-1.9056681,,,,,,,,,,,,,
2018/4/30,9240.55,9291.05,9246.01,9.131356687,9.13680685,9.131947386,-1.913601158,-0.731145095,-1.853681873,,,,,,,,,,,,,
2018/4/29,9419.08,9359.23,9419,9.150492698,9.144118301,9.150484205,0.752365604,0.947177352,0.756650916,,,,,,,,,,,,,
2018/4/28,9348.48,9271,9348,9.142969042,9.134646528,9.142917696,3.942911099,4.964264694,4.738790646,,,,,,,,,,,,,
2018/4/27,8987.05,8822,8915.35,9.103539931,9.085003881,9.095529789,-3.223959683,-4.184726789,-3.857727678,,,,,,,,,,,,,
2018/4/26,9281.51,9199.01,9266,9.135779528,9.126851149,9.134107066,4.808826188,4.150726675,4.367811807,,,,,,,,,,,,,
2018/4/25,8845.74,8825,8869.99,9.087691266,9.085343882,9.090428948,-9.193213313,-7.947597487,-8.138055292,,,,,,,,,,,,,
2018/4/24,9697.5,9555,9622.02,9.179623399,9.164819857,9.171809501,8.235318607,7.438865398,7.41888796,,,,,,,,,,,,,
2018/4/23,8930.88,8870.01,8934.01,9.097270213,9.090431203,9.097620621,1.448370639,0.712906389,1.658970965,,,,,,,,,,,,,
2018/4/22,8802.46,8807,8787.02,9.082786507,9.083302139,9.081030912,-1.052329629,-0.48705992,-1.449439096,,,,,,,,,,,,,
2018/4/21,8895.58,8850,8915.31,9.093309803,9.088172738,9.095525303,0.560836263,1.77958287,0.656417484,,,,,,,,,,,,,
2018/4/20,8845.83,8693.9,8856.98,9.087701441,9.070376909,9.088961128,6.437642399,4.974531255,6.76044554,,,,,,,,,,,,,
2018/4/19,8294.31,8272,8278,9.023325017,9.020631597,9.021356672,1.590653872,1.879742668,1.276535479,,,,,,,,,,,,,
2018/4/18,8163.42,8117.96,8173,9.007418478,9.00183417,9.008591318,3.253591737,1.600077845,3.587128166,,,,,,,,,,,,,
2018/4/17,7902.09,7989.1,7885.02,8.97488256,8.985833392,8.972720036,-1.962124905,-1.368594405,-2.255903525,,,,,,,,,,,,,
2018/4/16,8058.67,8099.19,8064.92,8.994503809,8.999519336,8.995279071,-3.300807724,-2.965880724,-3.533636992,,,,,,,,,,,,,
2018/4/15,8329.11,8343,8355,9.027511887,9.029178143,9.030615441,4.203654695,3.860951318,4.354237803,,,,,,,,,,,,,
2018/4/14,7986.24,8027.02,7999.01,8.98547534,8.99056863,8.987073063,1.136882452,1.090763218,1.531861438,,,,,,,,,,,,,
2018/4/13,7895.96,7939.94,7877.41,8.974106515,8.979660998,8.971754449,0.085016296,0.460001922,-0.577075234,,,,,,,,,,,,,
2018/4/12,7889.25,7903.5,7923,8.973256352,8.975060978,8.977525201,12.41269106,12.558718,13.04830873,,,,,,,,,,,,,
2018/4/11,6968.32,6970.72,6953.79,8.849129442,8.849473798,8.847042114,1.935280655,0.260858222,1.59290901,,,,,,,,,,,,,
2018/4/10,6834.76,6952.56,6843.9,8.829776635,8.846865216,8.831113024,0.941244641,0.469416745,0.897954314,,,,,,,,,,,,,
2018/4/9,6770.73,6920,6782.72,8.820364189,8.842171049,8.82213348,-3.66556071,-1.919323844,-3.410007572,,,,,,,,,,,,,
2018/4/8,7023.52,7054.1,7018,8.857019796,8.861364287,8.856233556,1.613714913,1.027359938,1.756574654,,,,,,,,,,,,,
2018/4/7,6911.09,6982,6895.8,8.840882647,8.851090688,8.83866781,4.056977476,2.63672093,4.36322977,,,,,,,,,,,,,
2018/4/6,6636.32,6800.31,6601.39,8.800312872,8.824723478,8.795035512,-2.605036291,-2.563649267,-2.533310768,,,,,,,,,,,,,
2018/4/5,6811.47,6976.9,6770.76,8.826363235,8.850359971,8.82036862,-0.620112325,0.414076888,-0.373557765,,,,,,,,,,,,,
2018/4/4,6853.84,6948.07,6796.1,8.832564358,8.846219202,8.824104197,-8.422475135,-8.175030126,-8.58348883,,,,,,,,,,,,,
2018/4/3,7456.11,7539.94,7405.21,8.916789109,8.927969503,8.909939086,5.122334361,4.826463497,4.830548783,,,,,,,,,,,,,
2018/4/2,7083.8,7184.67,7056,8.865565766,8.879704868,8.861633598,3.440452534,2.034994205,3.504429913,,,,,,,,,,,,,
2018/4/1,6844.23,7039.94,6813.01,8.831161241,8.859354926,8.826589299,-1.871559126,-1.676646847,-1.614661939,,,,,,,,,,,,,
2018/3/31,6973.53,7158.97,6923.91,8.849876832,8.876121395,8.842735918,1.197499893,0.195330449,1.215928216,,,,,,,,,,,,,
2018/3/30,6890.52,7145,6840.23,8.837901833,8.87416809,8.830576636,-3.915919977,-3.30800807,-3.588372967,,,,,,,,,,,,,
2018/3/29,7165.7,7385.31,7090.14,8.877061033,8.907248171,8.866460365,-10.44295383,-10.95317234,-11.4378788,,,,,,,,,,,,,
2018/3/28,7954.48,8240.2,7949.3,8.981490571,9.016779894,8.980839153,1.538460699,0.89229711,1.953594755,,,,,,,,,,,,,
2018/3/27,7833.04,8167,7795.51,8.966105964,9.007856923,8.961303206,-4.692915421,-3.406479699,-4.253315653,,,,,,,,,,,,,
2018/3/26,8209.4,8450,8134.23,9.013035118,9.04192172,9.003836362,-3.428973044,-3.305128892,-4.046713461,,,,,,,,,,,,,
